Weapon Type,Name,Path
Hunting Horn,Artian Sounder II,natives/STM/Art/Model/Item/it05/10/0003/it0510_0003_0.mesh
Hunting Horn,Omiltika,natives/STM/Art/Model/Item/it05/10/0003/it0510_0003_0.mesh
Hunting Horn,Esperanza Horn,natives/STM/Art/Model/Item/it05/00/0004/it0500_0004_0.mesh
Hunting Horn,Farsounder Honga,natives/STM/Art/Model/Item/it05/00/0003/it0500_0003_0.mesh
Hunting Horn,Resounding Galahad,natives/STM/Art/Model/Item/it05/00/0024/it0500_0024_0.mesh
Hunting Horn,Zoh Gariel I,natives/STM/Art/Model/Item/it05/00/0021/it0500_0021_0.mesh
Hunting Horn,Blazing Gariel,natives/STM/Art/Model/Item/it05/00/0021/it0500_0021_0.mesh
Hunting Horn,Poetic Bell I,natives/STM/Art/Model/Item/it05/00/0013/it0500_0013_0.mesh
Hunting Horn,Summoning Bell,natives/STM/Art/Model/Item/it05/00/0013/it0500_0013_0.mesh
Hunting Horn,Lagia Horn I,natives/STM/Art/Model/Item/it05/00/0007/it0500_0007_0.mesh
Hunting Horn,Lagia Thunderpeal,natives/STM/Art/Model/Item/it05/00/0007/it0500_0007_0.mesh
Lance,Hope Lance I (Lance),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_0.mesh
Lance,Hope Lance I (Shield),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_1.mesh
Lance,Hope Lance II (Lance),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_0.mesh
Lance,Hope Lance II (Shield),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_1.mesh
Lance,Hope Lance III (Lance),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_0.mesh
Lance,Hope Lance III (Shield),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_1.mesh
Lance,Hope Lance IV (Lance),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_0.mesh
Lance,Hope Lance IV (Shield),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_1.mesh
Lance,Hope Lance V (Lance),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_0.mesh
Lance,Hope Lance V (Shield),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_1.mesh
Lance,Bone Lance I (Lance),natives/STM/Art/Model/Item/it06/01/0004/it0601_0004_0.mesh
Lance,Bone Lance I (Shield),natives/STM/Art/Model/Item/it06/01/0004/it0601_0004_1.mesh
Lance,Bone Lance II (Lance),natives/STM/Art/Model/Item/it06/01/0004/it0601_0004_0.mesh
Lance,Bone Lance II (Shield),natives/STM/Art/Model/Item/it06/01/0004/it0601_0004_1.mesh
Lance,Bone Lance III (Lance),natives/STM/Art/Model/Item/it06/01/0004/it0601_0004_0.mesh
Lance,Bone Lance III (Shield),natives/STM/Art/Model/Item/it06/01/0004/it0601_0004_1.mesh
Lance,Bone Lance IV (Lance),natives/STM/Art/Model/Item/it06/01/0004/it0601_0004_0.mesh
Lance,Bone Lance IV (Shield),natives/STM/Art/Model/Item/it06/01/0004/it0601_0004_1.mesh
Lance,Hard Bone Lance (Lance),natives/STM/Art/Model/Item/it06/01/0004/it0601_0004_0.mesh
Lance,Hard Bone Lance (Shield),natives/STM/Art/Model/Item/it06/01/0004/it0601_0004_1.mesh
Lance,Chrome Drill I (Lance),natives/STM/Art/Model/Item/it06/01/0002/it0601_0002_0.mesh
Lance,Chrome Drill I (Shield),natives/STM/Art/Model/Item/it06/01/0002/it0601_0002_1.mesh
Lance,Chrome Drill II (Lance),natives/STM/Art/Model/Item/it06/01/0002/it0601_0002_0.mesh
Lance,Chrome Drill II (Shield),natives/STM/Art/Model/Item/it06/01/0002/it0601_0002_1.mesh
Lance,Chrome Drill III (Lance),natives/STM/Art/Model/Item/it06/01/0002/it0601_0002_0.mesh
Lance,Chrome Drill III (Shield),natives/STM/Art/Model/Item/it06/01/0002/it0601_0002_1.mesh
Lance,Chrome Lance (Lance),natives/STM/Art/Model/Item/it06/01/0002/it0601_0002_0.mesh
Lance,Chrome Lance (Shield),natives/STM/Art/Model/Item/it06/01/0002/it0601_0002_1.mesh
Lance,Quematrice Lanza I (Lance),natives/STM/Art/Model/Item/it06/00/0005/it0600_0005_0.mesh
Lance,Quematrice Lanza I (Shield),natives/STM/Art/Model/Item/it06/00/0005/it0600_0005_1.mesh
Lance,Quematrice Lanza II (Lance),natives/STM/Art/Model/Item/it06/00/0005/it0600_0005_0.mesh
Lance,Quematrice Lanza II (Shield),natives/STM/Art/Model/Item/it06/00/0005/it0600_0005_1.mesh
Lance,Quematrice Lanza III (Lance),natives/STM/Art/Model/Item/it06/00/0005/it0600_0005_0.mesh
Lance,Quematrice Lanza III (Shield),natives/STM/Art/Model/Item/it06/00/0005/it0600_0005_1.mesh
Lance,Quematrice Lanza IV (Lance),natives/STM/Art/Model/Item/it06/00/0005/it0600_0005_0.mesh
Lance,Quematrice Lanza IV (Shield),natives/STM/Art/Model/Item/it06/00/0005/it0600_0005_1.mesh
Lance,Firetrail Kaminet (Lance),natives/STM/Art/Model/Item/it06/00/0006/it0600_0006_0.mesh
Lance,Firetrail Kaminet (Shield),natives/STM/Art/Model/Item/it06/00/0006/it0600_0006_1.mesh
Lance,Barina Sarissa I (Lance),natives/STM/Art/Model/Item/it06/00/0007/it0600_0007_0.mesh
Lance,Barina Sarissa I (Shield),natives/STM/Art/Model/Item/it06/00/0007/it0600_0007_1.mesh
Lance,Barina Sarissa II (Lance),natives/STM/Art/Model/Item/it06/00/0007/it0600_0007_0.mesh
Lance,Barina Sarissa II (Shield),natives/STM/Art/Model/Item/it06/00/0007/it0600_0007_1.mesh
Lance,Barina Sarissa III (Lance),natives/STM/Art/Model/Item/it06/00/0007/it0600_0007_0.mesh
Lance,Barina Sarissa III (Shield),natives/STM/Art/Model/Item/it06/00/0007/it0600_0007_1.mesh
Lance,Barina Sarissa IV (Lance),natives/STM/Art/Model/Item/it06/00/0007/it0600_0007_0.mesh
Lance,Barina Sarissa IV (Shield),natives/STM/Art/Model/Item/it06/00/0007/it0600_0007_1.mesh
Lance,Lala Aviculari (Lance),natives/STM/Art/Model/Item/it06/00/0008/it0600_0008_0.mesh
Lance,Lala Aviculari (Shield),natives/STM/Art/Model/Item/it06/00/0008/it0600_0008_1.mesh
Lance,Balahara Lance I (Lance),natives/STM/Art/Model/Item/it06/00/0002/it0600_0002_0.mesh
Lance,Balahara Lance I (Shield),natives/STM/Art/Model/Item/it06/00/0002/it0600_0002_1.mesh
Lance,Balahara Lance II (Lance),natives/STM/Art/Model/Item/it06/00/0002/it0600_0002_0.mesh
Lance,Balahara Lance II (Shield),natives/STM/Art/Model/Item/it06/00/0002/it0600_0002_1.mesh
Lance,Balahara Lance III (Lance),natives/STM/Art/Model/Item/it06/00/0002/it0600_0002_0.mesh
Lance,Balahara Lance III (Shield),natives/STM/Art/Model/Item/it06/00/0002/it0600_0002_1.mesh
Lance,Balahara Lance IV (Lance),natives/STM/Art/Model/Item/it06/00/0002/it0600_0002_0.mesh
Lance,Balahara Lance IV (Shield),natives/STM/Art/Model/Item/it06/00/0002/it0600_0002_1.mesh
Lance,Sandsea Prallaya (Lance),natives/STM/Art/Model/Item/it06/00/0003/it0600_0003_0.mesh
Lance,Sandsea Prallaya (Shield),natives/STM/Art/Model/Item/it06/00/0003/it0600_0003_1.mesh
Lance,Dosha Fierceborer I (Lance),natives/STM/Art/Model/Item/it06/00/0000/it0600_0000_0.mesh
Lance,Dosha Fierceborer I (Shield),natives/STM/Art/Model/Item/it06/00/0000/it0600_0000_1.mesh
Lance,Dosha Fierceborer II (Lance),natives/STM/Art/Model/Item/it06/00/0000/it0600_0000_0.mesh
Lance,Dosha Fierceborer II (Shield),natives/STM/Art/Model/Item/it06/00/0000/it0600_0000_1.mesh
Lance,Dosha Fierceborer III (Lance),natives/STM/Art/Model/Item/it06/00/0000/it0600_0000_0.mesh
Lance,Dosha Fierceborer III (Shield),natives/STM/Art/Model/Item/it06/00/0000/it0600_0000_1.mesh
Lance,Rompo Piercer I (Lance),natives/STM/Art/Model/Item/it06/00/0009/it0600_0009_0.mesh
Lance,Rompo Piercer I (Shield),natives/STM/Art/Model/Item/it06/00/0009/it0600_0009_1.mesh
Lance,Rompo Piercer II (Lance),natives/STM/Art/Model/Item/it06/00/0009/it0600_0009_0.mesh
Lance,Rompo Piercer II (Shield),natives/STM/Art/Model/Item/it06/00/0009/it0600_0009_1.mesh
Lance,Rompo Piercer III (Lance),natives/STM/Art/Model/Item/it06/00/0009/it0600_0009_0.mesh
Lance,Rompo Piercer III (Shield),natives/STM/Art/Model/Item/it06/00/0009/it0600_0009_1.mesh
Lance,Rompo Tetrotox (Lance),natives/STM/Art/Model/Item/it06/00/0009/it0600_0009_0.mesh
Lance,Rompo Tetrotox (Shield),natives/STM/Art/Model/Item/it06/00/0009/it0600_0009_1.mesh
Lance,Rey Indra I (Lance),natives/STM/Art/Model/Item/it06/00/0010/it0600_0010_0.mesh
Lance,Rey Indra I (Shield),natives/STM/Art/Model/Item/it06/00/0010/it0600_0010_1.mesh
Lance,Rey Indra II (Lance),natives/STM/Art/Model/Item/it06/00/0010/it0600_0010_0.mesh
Lance,Rey Indra II (Shield),natives/STM/Art/Model/Item/it06/00/0010/it0600_0010_1.mesh
Lance,Rey Indra III (Lance),natives/STM/Art/Model/Item/it06/00/0010/it0600_0010_0.mesh
Lance,Rey Indra III (Shield),natives/STM/Art/Model/Item/it06/00/0010/it0600_0010_1.mesh
Lance,Indra Clairlance (Lance),natives/STM/Art/Model/Item/it06/00/0010/it0600_0010_0.mesh
Lance,Indra Clairlance (Shield),natives/STM/Art/Model/Item/it06/00/0010/it0600_0010_1.mesh
Lance,Windpierce Lance I (Lance),natives/STM/Art/Model/Item/it06/00/0013/it0600_0013_0.mesh
Lance,Windpierce Lance I (Shield),natives/STM/Art/Model/Item/it06/00/0013/it0600_0013_1.mesh
Lance,Windpierce Lance II (Lance),natives/STM/Art/Model/Item/it06/00/0013/it0600_0013_0.mesh
Lance,Windpierce Lance II (Shield),natives/STM/Art/Model/Item/it06/00/0013/it0600_0013_1.mesh
Lance,Windpierce Lance III (Lance),natives/STM/Art/Model/Item/it06/00/0013/it0600_0013_0.mesh
Lance,Windpierce Lance III (Shield),natives/STM/Art/Model/Item/it06/00/0013/it0600_0013_1.mesh
Lance,Windpierce Tsukibami (Lance),natives/STM/Art/Model/Item/it06/00/0013/it0600_0013_0.mesh
Lance,Windpierce Tsukibami (Shield),natives/STM/Art/Model/Item/it06/00/0013/it0600_0013_1.mesh
Lance,Nu Osminog I (Lance),natives/STM/Art/Model/Item/it06/00/0014/it0600_0014_0.mesh
Lance,Nu Osminog I (Shield),natives/STM/Art/Model/Item/it06/00/0014/it0600_0014_1.mesh
Lance,Nu Osminog II (Lance),natives/STM/Art/Model/Item/it06/00/0014/it0600_0014_0.mesh
Lance,Nu Osminog II (Shield),natives/STM/Art/Model/Item/it06/00/0014/it0600_0014_1.mesh
Lance,Abaddonian Osminog (Lance),natives/STM/Art/Model/Item/it06/00/0014/it0600_0014_0.mesh
Lance,Abaddonian Osminog (Shield),natives/STM/Art/Model/Item/it06/00/0014/it0600_0014_1.mesh
Lance,Dosha Gloomborer I (Lance),natives/STM/Art/Model/Item/it06/10/0002/it0610_0002_0.mesh
Lance,Dosha Gloomborer I (Shield),natives/STM/Art/Model/Item/it06/10/0002/it0610_0002_1.mesh
Lance,Dosha Gloomborer II (Lance),natives/STM/Art/Model/Item/it06/10/0002/it0610_0002_0.mesh
Lance,Dosha Gloomborer II (Shield),natives/STM/Art/Model/Item/it06/10/0002/it0610_0002_1.mesh
Lance,Gloomborer Urshanith (Lance),natives/STM/Art/Model/Item/it06/10/0002/it0610_0002_0.mesh
Lance,Gloomborer Urshanith (Shield),natives/STM/Art/Model/Item/it06/10/0002/it0610_0002_1.mesh
Lance,Albirath Tail I (Lance),natives/STM/Art/Model/Item/it06/10/0000/it0610_0000_0.mesh
Lance,Albirath Tail I (Shield),natives/STM/Art/Model/Item/it06/10/0000/it0610_0000_1.mesh
Lance,Albirath Tail II (Lance),natives/STM/Art/Model/Item/it06/10/0000/it0610_0000_0.mesh
Lance,Albirath Tail II (Shield),natives/STM/Art/Model/Item/it06/10/0000/it0610_0000_1.mesh
Lance,Shining Pillar (Lance),natives/STM/Art/Model/Item/it06/10/0000/it0610_0000_0.mesh
Lance,Shining Pillar (Shield),natives/STM/Art/Model/Item/it06/10/0000/it0610_0000_1.mesh
Lance,Chthonian Firewheel I (Lance),natives/STM/Art/Model/Item/it06/10/0001/it0610_0001_0.mesh
Lance,Chthonian Firewheel I (Shield),natives/STM/Art/Model/Item/it06/10/0001/it0610_0001_1.mesh
Lance,Chthonian Firewheel II (Lance),natives/STM/Art/Model/Item/it06/10/0001/it0610_0001_0.mesh
Lance,Chthonian Firewheel II (Shield),natives/STM/Art/Model/Item/it06/10/0001/it0610_0001_1.mesh
Lance,Bequeathed Regret (Lance),natives/STM/Art/Model/Item/it06/10/0001/it0610_0001_0.mesh
Lance,Bequeathed Regret (Shield),natives/STM/Art/Model/Item/it06/10/0001/it0610_0001_1.mesh
Lance,G. Veldian Lancea I (Lance),natives/STM/Art/Model/Item/it06/00/0021/it0600_0021_0.mesh
Lance,G. Veldian Lancea I (Shield),natives/STM/Art/Model/Item/it06/00/0021/it0600_0021_1.mesh
Lance,G. Veldian Lancea II (Lance),natives/STM/Art/Model/Item/it06/00/0021/it0600_0021_0.mesh
Lance,G. Veldian Lancea II (Shield),natives/STM/Art/Model/Item/it06/00/0021/it0600_0021_1.mesh
Lance,G. Purifying Beaumains (Lance),natives/STM/Art/Model/Item/it06/00/0021/it0600_0021_0.mesh
Lance,G. Purifying Beaumains (Shield),natives/STM/Art/Model/Item/it06/00/0021/it0600_0021_1.mesh
Lance,Gravios Spear I (Lance),natives/STM/Art/Model/Item/it06/00/0019/it0600_0019_0.mesh
Lance,Gravios Spear I (Shield),natives/STM/Art/Model/Item/it06/00/0019/it0600_0019_1.mesh
Lance,Gravios Lance (Lance),natives/STM/Art/Model/Item/it06/00/0019/it0600_0019_0.mesh
Lance,Gravios Lance (Shield),natives/STM/Art/Model/Item/it06/00/0019/it0600_0019_1.mesh
Lance,Harbah Lance I (Lance),natives/STM/Art/Model/Item/it06/00/0018/it0600_0018_0.mesh
Lance,Harbah Lance I (Shield),natives/STM/Art/Model/Item/it06/00/0018/it0600_0018_1.mesh
Lance,Turbulent Lance (Lance),natives/STM/Art/Model/Item/it06/00/0018/it0600_0018_0.mesh
Lance,Turbulent Lance (Shield),natives/STM/Art/Model/Item/it06/00/0018/it0600_0018_1.mesh
Lance,Red Tail I (Lance),natives/STM/Art/Model/Item/it06/00/0011/it0600_0011_0.mesh
Lance,Red Tail I (Shield),natives/STM/Art/Model/Item/it06/00/0011/it0600_0011_1.mesh
Lance,Spear of Prominence (Lance),natives/STM/Art/Model/Item/it06/00/0011/it0600_0011_0.mesh
Lance,Spear of Prominence (Shield),natives/STM/Art/Model/Item/it06/00/0011/it0600_0011_1.mesh
Lance,Eiferschild I (Lance),natives/STM/Art/Model/Item/it06/00/0012/it0600_0012_0.mesh
Lance,Eiferschild I (Shield),natives/STM/Art/Model/Item/it06/00/0012/it0600_0012_1.mesh
Lance,Fieberschild (Lance),natives/STM/Art/Model/Item/it06/00/0012/it0600_0012_0.mesh
Lance,Fieberschild (Shield),natives/STM/Art/Model/Item/it06/00/0012/it0600_0012_1.mesh
Lance,Veldian Lancea I (Lance),natives/STM/Art/Model/Item/it06/00/0024/it0600_0024_0.mesh
Lance,Veldian Lancea I (Shield),natives/STM/Art/Model/Item/it06/00/0024/it0600_0024_1.mesh
Lance,Artian Lance I (Lance),natives/STM/Art/Model/Item/it06/10/0003/it0610_0003_0.mesh
Lance,Artian Lance I (Shield),natives/STM/Art/Model/Item/it06/10/0003/it0610_0003_1.mesh
Lance,Artian Lance II (Lance),natives/STM/Art/Model/Item/it06/10/0003/it0610_0003_0.mesh
Lance,Artian Lance II (Shield),natives/STM/Art/Model/Item/it06/10/0003/it0610_0003_1.mesh
Lance,Skyscraper (Lance),natives/STM/Art/Model/Item/it06/10/0003/it0610_0003_0.mesh
Lance,Skyscraper (Shield),natives/STM/Art/Model/Item/it06/10/0003/it0610_0003_1.mesh
Lance,Esperanza Lance (Lance),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_0.mesh
Lance,Esperanza Lance (Shield),natives/STM/Art/Model/Item/it06/00/0004/it0600_0004_1.mesh
Lance,Fierceborer Dubhanith (Lance),natives/STM/Art/Model/Item/it06/00/0001/it0600_0001_0.mesh
Lance,Fierceborer Dubhanith (Shield),natives/STM/Art/Model/Item/it06/00/0001/it0600_0001_1.mesh
Lance,Purifying Beaumains (Lance),natives/STM/Art/Model/Item/it06/00/0024/it0600_0024_0.mesh
Lance,Purifying Beaumains (Shield),natives/STM/Art/Model/Item/it06/00/0024/it0600_0024_1.mesh
Lance,Zoh Sital I (Lance),natives/STM/Art/Model/Item/it06/00/0022/it0600_0022_0.mesh
Lance,Zoh Sital I (Shield),natives/STM/Art/Model/Item/it06/00/0022/it0600_0022_1.mesh
Lance,Blazing Sital (Lance),natives/STM/Art/Model/Item/it06/00/0022/it0600_0022_0.mesh
Lance,Blazing Sital (Shield),natives/STM/Art/Model/Item/it06/00/0022/it0600_0022_1.mesh
Lance,Hana Mo Hana Nare I (Lance),natives/STM/Art/Model/Item/it06/00/0015/it0600_0015_0.mesh
Lance,Hana Mo Hana Nare I (Shield),natives/STM/Art/Model/Item/it06/00/0015/it0600_0015_1.mesh
Lance,Kimi Ga Kiru (Lance),natives/STM/Art/Model/Item/it06/00/0015/it0600_0015_0.mesh
Lance,Kimi Ga Kiru (Shield),natives/STM/Art/Model/Item/it06/00/0015/it0600_0015_1.mesh
Lance,Acrus Lance I (Lance),natives/STM/Art/Model/Item/it06/00/0017/it0600_0017_0.mesh
Lance,Acrus Lance I (Shield),natives/STM/Art/Model/Item/it06/00/0017/it0600_0017_1.mesh
Lance,High Acrus Lance (Lance),natives/STM/Art/Model/Item/it06/00/0017/it0600_0017_0.mesh
Lance,High Acrus Lance (Shield),natives/STM/Art/Model/Item/it06/00/0017/it0600_0017_1.mesh
Lance,Paladin Lance I (Lance),natives/STM/Art/Model/Item/it06/00/0030/it0600_0030_0.mesh
Lance,Paladin Lance I (Shield),natives/STM/Art/Model/Item/it06/00/0030/it0600_0030_1.mesh
Lance,Babel Spear (Lance),natives/STM/Art/Model/Item/it06/00/0025/it0600_0025_0.mesh
Lance,Babel Spear (Shield),natives/STM/Art/Model/Item/it06/00/0025/it0600_0025_1.mesh
Gunlance,Hope Gunlance I (Gunlance),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_0.mesh
Gunlance,Hope Gunlance I (Shield),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_1.mesh
Gunlance,Hope Gunlance II (Gunlance),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_0.mesh
Gunlance,Hope Gunlance II (Shield),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_1.mesh
Gunlance,Hope Gunlance III (Gunlance),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_0.mesh
Gunlance,Hope Gunlance III (Shield),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_1.mesh
Gunlance,Hope Gunlance IV (Gunlance),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_0.mesh
Gunlance,Hope Gunlance IV (Shield),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_1.mesh
Gunlance,Hope Gunlance V (Gunlance),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_0.mesh
Gunlance,Hope Gunlance V (Shield),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_1.mesh
Gunlance,Bone Gunlance I (Gunlance),natives/STM/Art/Model/Item/it07/01/0004/it0701_0004_0.mesh
Gunlance,Bone Gunlance I (Shield),natives/STM/Art/Model/Item/it07/01/0004/it0701_0004_1.mesh
Gunlance,Bone Gunlance II (Gunlance),natives/STM/Art/Model/Item/it07/01/0004/it0701_0004_0.mesh
Gunlance,Bone Gunlance II (Shield),natives/STM/Art/Model/Item/it07/01/0004/it0701_0004_1.mesh
Gunlance,Bone Gunlance III (Gunlance),natives/STM/Art/Model/Item/it07/01/0004/it0701_0004_0.mesh
Gunlance,Bone Gunlance III (Shield),natives/STM/Art/Model/Item/it07/01/0004/it0701_0004_1.mesh
Gunlance,Bone Gunlance IV (Gunlance),natives/STM/Art/Model/Item/it07/01/0004/it0701_0004_0.mesh
Gunlance,Bone Gunlance IV (Shield),natives/STM/Art/Model/Item/it07/01/0004/it0701_0004_1.mesh
Gunlance,Great Bone Gunlance (Gunlance),natives/STM/Art/Model/Item/it07/01/0004/it0701_0004_0.mesh
Gunlance,Great Bone Gunlance (Shield),natives/STM/Art/Model/Item/it07/01/0004/it0701_0004_1.mesh
Gunlance,Triple Bayonet I (Gunlance),natives/STM/Art/Model/Item/it07/01/0002/it0701_0002_0.mesh
Gunlance,Triple Bayonet I (Shield),natives/STM/Art/Model/Item/it07/01/0002/it0701_0002_1.mesh
Gunlance,Triple Bayonet II (Gunlance),natives/STM/Art/Model/Item/it07/01/0002/it0701_0002_0.mesh
Gunlance,Triple Bayonet II (Shield),natives/STM/Art/Model/Item/it07/01/0002/it0701_0002_1.mesh
Gunlance,Triple Bayonet III (Gunlance),natives/STM/Art/Model/Item/it07/01/0002/it0701_0002_0.mesh
Gunlance,Triple Bayonet III (Shield),natives/STM/Art/Model/Item/it07/01/0002/it0701_0002_1.mesh
Gunlance,Triumvirate Edge (Gunlance),natives/STM/Art/Model/Item/it07/01/0002/it0701_0002_0.mesh
Gunlance,Triumvirate Edge (Shield),natives/STM/Art/Model/Item/it07/01/0002/it0701_0002_1.mesh
Gunlance,Quematrice Culebrina I (Gunlance),natives/STM/Art/Model/Item/it07/00/0001/it0700_0001_0.mesh
Gunlance,Quematrice Culebrina I (Shield),natives/STM/Art/Model/Item/it07/00/0001/it0700_0001_1.mesh
Gunlance,Quematrice Culebrina II (Gunlance),natives/STM/Art/Model/Item/it07/00/0001/it0700_0001_0.mesh
Gunlance,Quematrice Culebrina II (Shield),natives/STM/Art/Model/Item/it07/00/0001/it0700_0001_1.mesh
Gunlance,Quematrice Culebrina III (Gunlance),natives/STM/Art/Model/Item/it07/00/0001/it0700_0001_0.mesh
Gunlance,Quematrice Culebrina III (Shield),natives/STM/Art/Model/Item/it07/00/0001/it0700_0001_1.mesh
Gunlance,Quematrice Culebrina IV (Gunlance),natives/STM/Art/Model/Item/it07/00/0001/it0700_0001_0.mesh
Gunlance,Quematrice Culebrina IV (Shield),natives/STM/Art/Model/Item/it07/00/0001/it0700_0001_1.mesh
Gunlance,Firetrail Quemador (Gunlance),natives/STM/Art/Model/Item/it07/00/0002/it0700_0002_0.mesh
Gunlance,Firetrail Quemador (Shield),natives/STM/Art/Model/Item/it07/00/0002/it0700_0002_1.mesh
Gunlance,Balahara Exploder I (Gunlance),natives/STM/Art/Model/Item/it07/00/0003/it0700_0003_0.mesh
Gunlance,Balahara Exploder I (Shield),natives/STM/Art/Model/Item/it07/00/0003/it0700_0003_1.mesh
Gunlance,Balahara Exploder II (Gunlance),natives/STM/Art/Model/Item/it07/00/0003/it0700_0003_0.mesh
Gunlance,Balahara Exploder II (Shield),natives/STM/Art/Model/Item/it07/00/0003/it0700_0003_1.mesh
Gunlance,Balahara Exploder III (Gunlance),natives/STM/Art/Model/Item/it07/00/0003/it0700_0003_0.mesh
Gunlance,Balahara Exploder III (Shield),natives/STM/Art/Model/Item/it07/00/0003/it0700_0003_1.mesh
Gunlance,Balahara Exploder IV (Gunlance),natives/STM/Art/Model/Item/it07/00/0003/it0700_0003_0.mesh
Gunlance,Balahara Exploder IV (Shield),natives/STM/Art/Model/Item/it07/00/0003/it0700_0003_1.mesh
Gunlance,Sandsea Visponan (Gunlance),natives/STM/Art/Model/Item/it07/00/0004/it0700_0004_0.mesh
Gunlance,Sandsea Visponan (Shield),natives/STM/Art/Model/Item/it07/00/0004/it0700_0004_1.mesh
Gunlance,Uth Falarmata I (Gunlance),natives/STM/Art/Model/Item/it07/00/0005/it0700_0005_0.mesh
Gunlance,Uth Falarmata I (Shield),natives/STM/Art/Model/Item/it07/00/0005/it0700_0005_1.mesh
Gunlance,Uth Falarmata II (Gunlance),natives/STM/Art/Model/Item/it07/00/0005/it0700_0005_0.mesh
Gunlance,Uth Falarmata II (Shield),natives/STM/Art/Model/Item/it07/00/0005/it0700_0005_1.mesh
Gunlance,Uth Falarmata III (Gunlance),natives/STM/Art/Model/Item/it07/00/0005/it0700_0005_0.mesh
Gunlance,Uth Falarmata III (Shield),natives/STM/Art/Model/Item/it07/00/0005/it0700_0005_1.mesh
Gunlance,Falarmata-of-the-Waves (Gunlance),natives/STM/Art/Model/Item/it07/00/0005/it0700_0005_0.mesh
Gunlance,Falarmata-of-the-Waves (Shield),natives/STM/Art/Model/Item/it07/00/0005/it0700_0005_1.mesh
Gunlance,Shell Gunberd I (Gunlance),natives/STM/Art/Model/Item/it07/00/0009/it0700_0009_0.mesh
Gunlance,Shell Gunberd I (Shield),natives/STM/Art/Model/Item/it07/00/0009/it0700_0009_1.mesh
Gunlance,Shell Gunberd II (Gunlance),natives/STM/Art/Model/Item/it07/00/0009/it0700_0009_0.mesh
Gunlance,Shell Gunberd II (Shield),natives/STM/Art/Model/Item/it07/00/0009/it0700_0009_1.mesh
Gunlance,Shell Gunberd III (Gunlance),natives/STM/Art/Model/Item/it07/00/0009/it0700_0009_0.mesh
Gunlance,Shell Gunberd III (Shield),natives/STM/Art/Model/Item/it07/00/0009/it0700_0009_1.mesh
Gunlance,Solid Gunberd (Gunlance),natives/STM/Art/Model/Item/it07/00/0009/it0700_0009_0.mesh
Gunlance,Solid Gunberd (Shield),natives/STM/Art/Model/Item/it07/00/0009/it0700_0009_1.mesh
Gunlance,Ajara Gunpike I (Gunlance),natives/STM/Art/Model/Item/it07/00/0010/it0700_0010_0.mesh
Gunlance,Ajara Gunpike I (Shield),natives/STM/Art/Model/Item/it07/00/0010/it0700_0010_1.mesh
Gunlance,Ajara Gunpike II (Gunlance),natives/STM/Art/Model/Item/it07/00/0010/it0700_0010_0.mesh
Gunlance,Ajara Gunpike II (Shield),natives/STM/Art/Model/Item/it07/00/0010/it0700_0010_1.mesh
Gunlance,Ajara-Kalika (Gunlance),natives/STM/Art/Model/Item/it07/00/0010/it0700_0010_0.mesh
Gunlance,Ajara-Kalika (Shield),natives/STM/Art/Model/Item/it07/00/0010/it0700_0010_1.mesh
Gunlance,Albirath Rook I (Gunlance),natives/STM/Art/Model/Item/it07/10/0000/it0710_0000_0.mesh
Gunlance,Albirath Rook I (Shield),natives/STM/Art/Model/Item/it07/10/0000/it0710_0000_1.mesh
Gunlance,Albirath Rook II (Gunlance),natives/STM/Art/Model/Item/it07/10/0000/it0710_0000_0.mesh
Gunlance,Albirath Rook II (Shield),natives/STM/Art/Model/Item/it07/10/0000/it0710_0000_1.mesh
Gunlance,Shining Rook (Gunlance),natives/STM/Art/Model/Item/it07/10/0000/it0710_0000_0.mesh
Gunlance,Shining Rook (Shield),natives/STM/Art/Model/Item/it07/10/0000/it0710_0000_1.mesh
Gunlance,Jin Dhatop I (Gunlance),natives/STM/Art/Model/Item/it07/00/0020/it0700_0020_0.mesh
Gunlance,Jin Dhatop I (Shield),natives/STM/Art/Model/Item/it07/00/0020/it0700_0020_1.mesh
Gunlance,Precipice Lohamata (Gunlance),natives/STM/Art/Model/Item/it07/00/0020/it0700_0020_0.mesh
Gunlance,Precipice Lohamata (Shield),natives/STM/Art/Model/Item/it07/00/0020/it0700_0020_1.mesh
